Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000005302	10943	MSL3	Q8N5Y2	X92.ENSG00000005302	-0.0154598484848483	0.910576684011257	1
ENSG00000005339	1387	CREBBP	Q92793	X93.ENSG00000005339	-0.131531818181818	0.176442007294082	1
ENSG00000005379	9256	TSPOAP1	O95153	X94.ENSG00000005379	-0.153934090909092	0.555618709460181	1
ENSG00000005381	4353	MPO	P05164	X95.ENSG00000005381	-0.171112878787879	0.571734700268791	1
ENSG00000005421	5444	PON1	P27169	X96.ENSG00000005421	0.01265	0.356097969785505	1
ENSG00000005436	6936	GCFC2	P16383	X97.ENSG00000005436	0.226895454545454	0.226150420092845	1
ENSG00000005448	84058	WDR54	Q9H977	X98.ENSG00000005448	0.048401515151515	0.86824133136761	1
ENSG00000005469	54677	CROT	Q9UKG9	X99.ENSG00000005469	0.141811363636364	0.603081508563468	1
ENSG00000005471	5244	ABCB4	P21439	X100.ENSG00000005471	0.134655303030303	0.57483404608449	1
ENSG00000005483	55904	KMT2E	Q8IZD2	X101.ENSG00000005483	-0.0235962121212129	0.859393805751381	1
ENSG00000005486	57414	RHBDD2	Q6NTF9	X102.ENSG00000005486	-0.43528787878788	0.0951436882645247	1
ENSG00000005513	30812	SOX8	P57073	X103.ENSG00000005513	-0.10762196969697	0.61639694004906	1
ENSG00000005700	25998	IBTK	Q9P2D0	X104.ENSG00000005700	0.170143181818181	0.271938135098862	1
ENSG00000005801	7748	ZNF195	O14628	X105.ENSG00000005801	-0.00100303030302981	0.994964772218227	1
ENSG00000005810	23077	MYCBP2	O75592	X106.ENSG00000005810	0.087715151515151	0.614970071927271	1
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	0.043288636363636	0.687572079218661	1
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.196813636363636	0.32655023734507	1
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	0.044325	0.855048860494112	1
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	0.399687878787878	0.274339410656166	1
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	-0.200884848484849	0.0806896717760006	1
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	0.248172727272728	0.294367344620952	1
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.490574242424243	0.253896571524919	1
