Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000196550	729533	FAM72A	Q5TYM5	X16351.ENSG00000196550	0.243413095238095	0.253531762075608	0.891243722440545
ENSG00000196553	440184	CCDC196	A0A1B0GTZ2	X16352.ENSG00000196553	0.267546428571428	0.0956243833055672	0.891243722440545
ENSG00000196557	8912	CACNA1H	O95180	X16353.ENSG00000196557	0.396384523809524	0.182115520730947	0.891243722440545
ENSG00000196562	55959	SULF2	Q8IWU5	X16354.ENSG00000196562	0.318464285714287	0.326280324516435	0.891243722440545
ENSG00000196565	3048	HBG2	P69892	X16355.ENSG00000196565	0.0332714285714286	0.882873952677148	1
ENSG00000196569	3908	LAMA2	P24043	X16356.ENSG00000196569	-0.0989119047619044	0.719502133205286	0.964672849651865
ENSG00000196570	345456	PFN3	P60673	X16357.ENSG00000196570	0.0687583333333333	0.444691451276658	0.891243722440545
ENSG00000196576	23654	PLXNB2	O15031	X16358.ENSG00000196576	0.0971154761904787	0.787311447035343	0.983596685530498
ENSG00000196578	81050	OR5AC2	Q9NZP5	X16359.ENSG00000196578	0.0616666666666667	0.270059835019571	0.891243722440545
ENSG00000196581	55966	AJAP1	Q9UKB5	X16360.ENSG00000196581	-0.0980619047619044	0.785412286524422	0.983162892763543
ENSG00000196584	7516	XRCC2	O43543	X16361.ENSG00000196584	0.106986904761905	0.400650034680571	0.891243722440545
ENSG00000196586	4646	MYO6	Q9UM54	X16362.ENSG00000196586	0.0415607142857144	0.865336572935627	1
ENSG00000196588	57591	MRTFA	Q969V6	X16363.ENSG00000196588	0.0976619047619063	0.258110383840262	0.891243722440545
ENSG00000196589	729458	MBD3L2B	A0A1B0GVZ6	X16364.ENSG00000196589	0.00714166666666666	0.500447977059011	0.895609060109326
ENSG00000196591	3066	HDAC2	Q92769	X16365.ENSG00000196591	0.0479345238095254	0.659102049781578	0.947686854129241
ENSG00000196597	158431	ZNF782	Q6ZMW2	X16366.ENSG00000196597	0.0483619047619051	0.857261125860245	1
ENSG00000196600	387601	SLC22A25	Q6T423	X16367.ENSG00000196600	0.0198535714285714	0.542672797137542	0.90914871137168
ENSG00000196604	728378	POTEF	A5A3E0	X16368.ENSG00000196604	0.031775	0.244877468282386	0.891243722440545
ENSG00000196605	162993	ZNF846	Q147U1	X16369.ENSG00000196605	0.429366666666667	0.143648571803102	0.891243722440545
ENSG00000196611	4312	MMP1	P03956	X16370.ENSG00000196611	0.01455	0.459478248747963	0.891243722440545
ENSG00000196616	125	ADH1B	P00325	X16371.ENSG00000196616	0.0699083333333333	0.405088344512296	0.891243722440545
ENSG00000196620	7366	UGT2B15	P54855	X16372.ENSG00000196620	0	1	1
