Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000204967	56144	PCDHA4	Q9UN74	X17383.ENSG00000204967	-0.0273190476190476	0.165870778190473	0.942432667788342
ENSG00000204969	56146	PCDHA2	Q9Y5H9	X17384.ENSG00000204969	0.0019	0.489244562578658	0.969016212917484
ENSG00000204970	56147	PCDHA1	Q9Y5I3	X17385.ENSG00000204970	-0.0360571428571429	0.357244863090991	0.942432667788342
ENSG00000204977	10206	TRIM13	O60858	X17386.ENSG00000204977	0.232588095238096	0.32600536800035	0.942432667788342
ENSG00000204978	100170765	ERICH4	A6NGS2	X17387.ENSG00000204978	-0.0594738095238095	0.834806626902942	1
ENSG00000204979	503497	MS4A13	Q5J8X5	X17388.ENSG00000204979	0	1	1
ENSG00000204983	5644	PRSS1	P07477	X17389.ENSG00000204983	-0.179102380952381	0.471706035864676	0.965135967203484
ENSG00000204991	84501	SPIRE2	Q8WWL2	X17390.ENSG00000204991	0.0845285714285713	0.680487982855053	1
ENSG00000205002	441376	AARD	Q4LEZ3	X17391.ENSG00000205002	0.0157309523809524	0.787356123867131	1
ENSG00000205022	390748	PABPN1L	A6NDY0	X17392.ENSG00000205022	-0.176864285714286	0.254753837389185	0.942432667788342
ENSG00000205029	390144	OR5D16	Q8NGK9	X17393.ENSG00000205029	0	1	1
ENSG00000205030	26338	OR5L2	Q8NGL0	X17394.ENSG00000205030	-0.0156857142857143	0.360309794199414	0.942432667788342
ENSG00000205038	93035	PKHD1L1	Q86WI1	X17395.ENSG00000205038	-0.0323690476190476	0.89066822756161	1
ENSG00000205045	100506736	SLFN12L	Q6IEE8	X17396.ENSG00000205045	-0.076085714285714	0.860790103229628	1
ENSG00000205057	574016	CLLU1OS	Q5K130	X17397.ENSG00000205057	0	1	1
ENSG00000205060	84912	SLC35B4	Q969S0	X17398.ENSG00000205060	0.277469047619048	0.238165880281736	0.942432667788342
ENSG00000205076	3963	LGALS7	P47929	X17399.ENSG00000205076	0	1	1
ENSG00000205078	100130958	SYCE1L	A8MT33	X17400.ENSG00000205078	-0.216578571428571	0.530606827719231	0.979486796786882
ENSG00000205084	79583	TMEM231	Q9H6L2	X17401.ENSG00000205084	-0.230104761904762	0.372947220267582	0.942432667788342
ENSG00000205085	346653	FAM71F2	Q6NXP2	X17402.ENSG00000205085	-0.299430952380952	0.274241960986106	0.942432667788342
ENSG00000205086	400950	C2orf91	Q6ZV80	X17403.ENSG00000205086	-0.0745809523809526	0.355878606931549	0.942432667788342
ENSG00000205089	645121	CCNI2	Q6ZMN8	X17404.ENSG00000205089	-0.254235714285714	0.553059338709921	0.986692496015418
ENSG00000205090	339453	TMEM240	Q5SV17	X17405.ENSG00000205090	0.0112666666666667	0.971330962953978	1
ENSG00000205097	448831	FRG2	Q64ET8	X17406.ENSG00000205097	0.00713809523809524	0.746115283636048	1
ENSG00000205108	259308	FAM205A	Q6ZU69	X17407.ENSG00000205108	0.00910952380952381	0.584890381744531	0.995089328531101
ENSG00000205111	344387	CDKL4	Q5MAI5	X17408.ENSG00000205111	-0.43485	0.101490701883122	0.942432667788342
ENSG00000205116	643965	TMEM88B	A6NKF7	X17409.ENSG00000205116	-0.0717857142857143	0.356685489275014	0.942432667788342
ENSG00000205126	390110	ACCSL	Q4AC99	X17410.ENSG00000205126	-0.0734095238095238	0.612034334997082	1
ENSG00000205129	441054	C4orf47	A7E2U8	X17411.ENSG00000205129	-0.163830952380952	0.392203635072033	0.944970801567521
ENSG00000205133	286144	TRIQK	Q629K1	X17412.ENSG00000205133	0.450504761904762	0.301280347238959	0.942432667788342
ENSG00000205138	644096	SDHAF1	A6NFY7	X17413.ENSG00000205138	-0.0910095238095236	0.675154040799231	1
ENSG00000205143	138715	ARID3C	A6NKF2	X17414.ENSG00000205143	-0.0303714285714286	0.199436656692776	0.942432667788342
ENSG00000205155	55851	PSENEN	Q9NZ42	X17415.ENSG00000205155	0.126688095238096	0.673868623242866	1
ENSG00000205177	100131378	C11orf91	Q3C1V1	X17416.ENSG00000205177	-0.264009523809524	0.258545760261269	0.942432667788342
ENSG00000205186	646480	FABP9	Q0Z7S8	X17417.ENSG00000205186	0	1	1
ENSG00000205189	65986	ZBTB10	Q96DT7	X17418.ENSG00000205189	-0.370321428571429	0.259543114079931	0.942432667788342
ENSG00000205208	201725	C4orf46	Q504U0	X17419.ENSG00000205208	0.0809190476190474	0.594038636819292	0.996868160973262
ENSG00000205209	284402	SCGB2B2	Q4G0G5	X17420.ENSG00000205209	0.51785	0.00211724056263011	0.942432667788342
ENSG00000205212	339184	CCDC144NL	Q6NUI1	X17421.ENSG00000205212	-0.0325547619047619	0.555252711742818	0.986805918783069
ENSG00000205213	55366	LGR4	Q9BXB1	X17422.ENSG00000205213	0.403564285714286	0.217066919610029	0.942432667788342
ENSG00000205220	5699	PSMB10	P40306	X17423.ENSG00000205220	0.0544142857142853	0.795254498405583	1
ENSG00000205221	5212	VIT	Q6UXI7	X17424.ENSG00000205221	0.00781666666666667	0.298821187249848	0.942432667788342
ENSG00000205238	441273	SPDYE2	Q495Y8	X17425.ENSG00000205238	0.239030952380953	0.195903488860124	0.942432667788342
ENSG00000205250	1874	E2F4	Q16254	X17426.ENSG00000205250	0.161807142857143	0.124853953944479	0.942432667788342
ENSG00000205268	5150	PDE7A	Q13946	X17427.ENSG00000205268	0.0720547619047623	0.81671064472345	1
ENSG00000205269	100113407	TMEM170B	Q5T4T1	X17428.ENSG00000205269	0.655826190476191	0.0959333381581416	0.942432667788342
ENSG00000205277	10071	MUC12	Q9UKN1	X17429.ENSG00000205277	0.145366666666667	0.631095321170363	1
ENSG00000205279	613212	CTXN3	Q4LDR2	X17430.ENSG00000205279	0.0240666666666667	0.280948622960551	0.942432667788342
ENSG00000205301	152586	MGAT4D	A6NG13	X17431.ENSG00000205301	0	1	1
ENSG00000205302	6643	SNX2	O60749	X17432.ENSG00000205302	0.507076190476191	0.00112831291795769	0.942432667788342
ENSG00000205307	100316904	SAP25	Q8TEE9	X17433.ENSG00000205307	0.257088095238095	0.288918617829085	0.942432667788342
ENSG00000205309	56953	NT5M	Q9NPB1	X17434.ENSG00000205309	0.209142857142857	0.484044060315817	0.967001484809511
ENSG00000205323	84324	SARNP	P82979	X17435.ENSG00000205323	0.0783190476190476	0.590192682276494	0.996817662830123
ENSG00000205327	403284	OR6C68	A6NDL8	X17436.ENSG00000205327	0.0389333333333334	0.279566231979321	0.942432667788342
ENSG00000205328	403282	OR6C65	A6NJZ3	X17437.ENSG00000205328	0	1	1
ENSG00000205329	254786	OR6C3	Q9NZP0	X17438.ENSG00000205329	0	1	1
ENSG00000205330	390321	OR6C1	Q96RD1	X17439.ENSG00000205330	-0.0366428571428572	0.357221544132074	0.942432667788342
ENSG00000205336	9289	ADGRG1	Q9Y653	X17440.ENSG00000205336	0.246857142857143	0.736449452396152	1
ENSG00000205339	10527	IPO7	O95373	X17441.ENSG00000205339	0.200121428571428	0.21430269015135	0.942432667788342
ENSG00000205352	54458	PRR13	Q9NZ81	X17442.ENSG00000205352	-0.0744880952380948	0.557710084552409	0.987122502330396
ENSG00000205356	25851	TECPR1	Q7Z6L1	X17443.ENSG00000205356	0.12047619047619	0.523559539762219	0.97932883079617
ENSG00000205358	4496	MT1H	P80294	X17444.ENSG00000205358	0.00631190476190481	0.96669956369011	1
ENSG00000205359	133482	SLCO6A1	Q86UG4	X17445.ENSG00000205359	0.00613333333333333	0.310512886156205	0.942432667788342
ENSG00000205362	4489	MT1A	P04731	X17446.ENSG00000205362	0	1	1
ENSG00000205363	388135	INSYN1	Q2T9L4	X17447.ENSG00000205363	-0.0539714285714286	0.319309134916795	0.942432667788342
ENSG00000205364	4499	MT1M	Q8N339	X17448.ENSG00000205364	0.135011904761905	0.161689898866431	0.942432667788342
ENSG00000205403	3426	CFI	P05156	X17449.ENSG00000205403	-0.00416666666666667	0.731644442388502	1
ENSG00000205409	390078	OR52E6	Q96RD3	X17450.ENSG00000205409	0	1	1
ENSG00000205413	54809	SAMD9	Q5K651	X17451.ENSG00000205413	-0.250802380952381	0.215483606502105	0.942432667788342
ENSG00000205420	3853	KRT6A	P02538	X17452.ENSG00000205420	-0.0260571428571429	0.172270903670652	0.942432667788342
ENSG00000205423	255919	CNEP1R1	Q8N9A8	X17453.ENSG00000205423	0.255721428571428	0.120204005176301	0.942432667788342
ENSG00000205426	3887	KRT81	Q14533	X17454.ENSG00000205426	-0.0062	0.379357023507673	0.942432667788342
ENSG00000205436	91828	EXOC3L4	Q17RC7	X17455.ENSG00000205436	0.179819047619048	0.399926344984738	0.947043273151642
ENSG00000205439	386683	KRTAP12-3	P60328	X17456.ENSG00000205439	0.00118095238095233	0.995337584496702	1
ENSG00000205442	100129669	IZUMO3	Q5VZ72	X17457.ENSG00000205442	0	1	1
ENSG00000205445	386679	KRTAP10-2	P60368	X17458.ENSG00000205445	-0.0962333333333334	0.499433959128299	0.973779556348817
ENSG00000205456	729264	TP53TG3D	Q9ULZ0	X17459.ENSG00000205456	-0.143438095238095	0.392398095809581	0.944970801567521
ENSG00000205457	653550	TP53TG3C	Q9ULZ0	X17460.ENSG00000205457	0.0017547619047619	0.947268212412761	1
ENSG00000205464	92270	ATP6AP1L	Q52LC2	X17461.ENSG00000205464	0.0575166666666667	0.777650209596717	1
